OrderID,CustomerID,OrderDay,CityTier,State,Category,OrderValue,DiscountPct,PaymentMethod,Device,AddressQuality,OrderHour,Items,PriorOrders,PriorReturns,DeliveryStatus
ORD106459,CUST11398,310,TIER-1,GUJARAT,Footwear,"2,773",12,COD,Desktop,Complete,19,1,1,0,Delivered
ORD105705,CUST12025,349,tier1,Assam,Beauty,Rs.855,19,COD,Android App,Complete,15,2,6,0,Delivered
ORD102195,CUST10259,302,T3,Odisha,Fashion,"1,352",19,COD,Desktop,Partial,18,2,2,2,Returned
ORD100400,CUST10982,32,Tier-3,Jharkhand,Accessories,"INR 1,523",4,COD,Mobile Web,Partial,20,1,0,0,Returned
ORD103293,CUST10276,225,TIER-1,Odisha,Fashion,"INR 2,138",23,COD,Mobile Web,Complete,13,1,0,0,Returned
ORD106727,CUST12069,213,T3,Haryana,Fashion,"1,881",23,COD,,Complete,11,1,2,2,Delivered
ORD105672,CUST10521,107,T3,  Haryana ,Fashion,"Rs 2,840",18%,Prepaid,Android App,Partial,12,1,1,0,Delivered
ORD104849,CUST11193,59,T1,haryana,Health,"2,072",8%,Prepaid,Android App,Complete,8,2,2,0,Delivered
ORD100522,CUST11762,42,tier2,Gujarat,Electronics,"INR 8,371",22,COD,Mobile Web,Vague,7,1,0,0,Returned
ORD104559,CUST11185,218,TIER-3,jharkhand,Electronics,"Rs.2,917",35%,Prepaid,,,6,1,2,1,Delivered
ORD105803,CUST11890,60,Tier 3,Tamil Nadu,Fashion,"2,386",8%,COD,Android App,Vague,4,2,0,0,Returned
ORD106387,CUST11001,219,T1,KERALA,Accessories,418,32,Prepaid,Android App,Vague,16,3,3,0,Delivered
ORD104937,CUST12153,260,Tier-1,Gujarat,Electronics,"10,353",19,COD,iOS App,Complete,5,1,3,1,Delivered
ORD106184,CUST10617,106,tier2,Gujarat,Home & Kitchen,837,11%,COD,Mobile Web,Partial,6,1,1,0,Delivered
ORD103933,CUST10655,159,Tier-3,Assam,Fashion,"Rs 2,207",42,COD,Android App,Complete,22,1,1,0,Returned
ORD102677,CUST11194,82,TIER-2,Madhya Pradesh,Electronics,"6,954",13,Prepaid,Desktop,Complete,16,1,0,0,Delivered
ORD104735,CUST10576,127,T2,Kerala,Electronics,"Rs 5,087",20%,COD,iOS App,Complete,12,2,1,0,Delivered
ORD103987,CUST10052,94,Tier-1,  Odisha ,Electronics,"11,923",27%,COD,Android App,Complete,9,1,1,0,Delivered
ORD106733,CUST11598,125,Tier 2,Kerala,Fashion,"Rs.2,497",12,Prepaid,Android App,Partial,16,2,0,0,Delivered
ORD102515,CUST11991,339,tier1,Gujarat,Electronics,"7,291",12,Prepaid,Android App,Complete,0,2,2,0,Delivered
ORD105991,CUST10229,191,TIER-1,  West Bengal ,Accessories,501,23%,COD,iOS App,Complete,17,1,0,0,Delivered
ORD100740,CUST12320,191,Tier 2,Andhra Pradesh,Footwear,"1,102",22,COD,Android App,Complete,15,2,0,0,Returned
ORD103505,CUST12541,169,TIER-2,Kerala,Beauty,Rs 441,20%,Prepaid,Android App,Partial,2,1,1,1,Delivered
ORD100602,CUST12273,277,Tier 3,Delhi,Accessories,"1,599",8,COD,Android App,Partial,16,1,1,0,Delivered
ORD105674,CUST10691,170,tier1,West Bengal,Fashion,887,30%,Prepaid,Android App,Complete,7,2,1,0,Delivered
ORD105368,CUST10212,329,T3,gujarat,Beauty,"1,007",42%,COD,Mobile Web,,9,1,2,0,Delivered
ORD101895,CUST11332,163,tier2,West Bengal,Beauty,913,43,COD,Mobile Web,Complete,6,1,2,0,Delivered
ORD106095,CUST12300,313,Tier 3,West Bengal,Electronics,"13,644",25,COD,Desktop,Vague,20,3,0,0,Returned
ORD101908,CUST10310,0,Tier 2,punjab,Footwear,"Rs.2,304",31%,Prepaid,Android App,Partial,18,2,0,0,Delivered
ORD106596,CUST12536,327,tier1,Assam,Electronics,"Rs 12,764",18%,Prepaid,Android App,Partial,4,3,2,0,Delivered
ORD105457,CUST11832,355,T1,Jharkhand,Footwear,"Rs 1,613",31,COD,iOS App,Complete,4,1,4,0,Delivered
ORD104393,CUST12153,84,TIER-1,Gujarat,Beauty,917,18,COD,Mobile Web,Complete,11,3,2,1,Delivered
ORD107175,CUST10833,193,TIER-2,Tamil Nadu,Accessories,446,0%,COD,Android App,Complete,22,1,2,0,Delivered
ORD102647,CUST11599,260,Tier 3,Bihar,Footwear,"INR 2,811",15,COD,Android App,,7,1,3,1,Returned
ORD103136,CUST10587,305,tier2,Gujarat,Accessories,"INR 1,468",21%,COD,Desktop,Complete,12,3,1,0,Delivered
ORD103876,CUST12468,102,TIER-1,Andhra Pradesh,Beauty,Rs 932,9,Prepaid,Desktop,Complete,4,1,1,0,Delivered
ORD106996,CUST12099,101,tier1,Punjab,Fashion,"2,897",18,COD,Mobile Web,Complete,13,1,0,0,Delivered
ORD104369,CUST11732,160,Tier 1,MAHARASHTRA,Health,"Rs 1,159",8,Prepaid,Android App,Partial,12,1,0,0,Delivered
ORD106220,CUST10778,279,Tier 1,Telangana,Home & Kitchen,"4,954",16%,Prepaid,iOS App,Complete,17,1,2,0,Delivered
ORD103252,CUST12550,15,T2,Madhya Pradesh,Footwear,"2,501",28,COD,Android App,,0,1,1,0,Delivered
ORD106073,CUST10828,296,Tier 2,HARYANA,Fashion,"INR 2,139",17,COD,Android App,Complete,18,1,3,0,Delivered
ORD105540,CUST11406,322,tier3,TAMIL NADU,Health,"2,254",36,Prepaid,Android App,Complete,22,1,5,1,Delivered
ORD100700,CUST12490,209,TIER-3,jharkhand,Health,591,34%,Prepaid,Android App,Complete,20,2,0,0,Delivered
ORD100204,CUST10059,197,TIER-1,Uttar Pradesh,Beauty,"Rs.1,336",3%,COD,iOS App,Complete,12,2,1,0,Returned
ORD102478,CUST11335,50,Tier-3,Odisha,Footwear,"Rs.1,016",18,COD,Mobile Web,Partial,11,2,0,0,Delivered
ORD104657,CUST12167,134,Tier 3,Tamil Nadu,Beauty,"Rs 1,115",32,COD,Android App,Vague,7,1,1,1,Returned
ORD105152,CUST12197,339,T1,West Bengal,Beauty,"1,415",44%,Prepaid,Mobile Web,Complete,5,1,1,0,Delivered
ORD102379,CUST12035,73,T1,  Punjab ,Home & Kitchen,"3,997",24,COD,Mobile Web,Vague,6,1,0,0,Delivered
ORD100738,CUST11781,219,tier1,Andhra Pradesh,Footwear,"1,619",42,Prepaid,Android App,Complete,19,1,1,0,Delivered
ORD100657,CUST11263,326,TIER-1,Tamil Nadu,Electronics,"9,145",12,Prepaid,Android App,Vague,14,3,3,1,Delivered
ORD101520,CUST10040,100,Tier 2,  West Bengal ,Fashion,"1,621",41%,COD,Desktop,Vague,22,1,1,0,Returned
ORD105947,CUST12075,138,tier2,Haryana,Health,"Rs.2,237",27,Prepaid,Android App,Complete,4,3,0,0,Delivered
ORD101750,CUST12252,106,Tier-1,Karnataka,Footwear,"3,423",60%,COD,Mobile Web,Complete,0,1,1,0,Delivered
ORD102220,CUST10952,96,tier1,Haryana,Beauty,"Rs 1,004",17%,COD,iOS App,Complete,17,1,0,0,Delivered
ORD101493,CUST10072,100,Tier 2,Karnataka,Fashion,"1,628",16%,COD,Desktop,Partial,17,3,0,0,Delivered
ORD105137,CUST10315,116,T1,Jharkhand,Footwear,"1,503",12,Prepaid,Android App,Complete,22,1,2,0,Delivered
ORD106397,CUST10551,170,T3,TELANGANA,Fashion,983,27,COD,Mobile Web,Vague,10,1,0,0,Returned
ORD106075,CUST12405,148,Tier-2,Haryana,Health,"1,675",10%,COD,Android App,Vague,20,2,1,0,Delivered
ORD104169,CUST10753,249,tier2,Bihar,Accessories,"1,510",9,COD,iOS App,,3,2,1,0,Delivered
ORD103207,CUST12592,218,Tier 1,  West Bengal ,Electronics,"6,745",58%,COD,iOS App,Complete,1,1,3,0,Delivered
ORD102876,CUST10707,255,Tier-1,Assam,Footwear,"3,046",41,COD,iOS App,Complete,5,1,0,0,Returned
ORD101685,CUST11128,122,T1,Madhya Pradesh,Fashion,"Rs 1,307",20,Prepaid,Desktop,Complete,6,1,1,0,Delivered
ORD102239,CUST11672,70,Tier-1,Uttar Pradesh,Footwear,"Rs 1,486",11,Prepaid,iOS App,Complete,19,2,1,0,Delivered
ORD103729,CUST11105,20,T2,Delhi,Electronics,"4,840",4,COD,Android App,Complete,0,1,0,0,Delivered
ORD100499,CUST11404,216,tier1,Tamil Nadu,Beauty,"Rs 1,551",35,COD,iOS App,Complete,4,2,0,0,Returned
ORD104229,CUST10190,85,TIER-1,DELHI,Fashion,867,36%,Prepaid,Android App,Complete,0,2,0,0,Delivered
ORD104122,CUST10841,41,T1,  Rajasthan ,Fashion,Rs 689,7,COD,Mobile Web,Complete,23,1,0,0,Returned
ORD105419,CUST11546,294,Tier-3,KERALA,Electronics,"Rs 13,985",31%,Prepaid,Android App,Complete,6,2,1,0,Delivered
ORD104633,CUST11843,73,tier2,Rajasthan,Accessories,656,46%,COD,Desktop,Complete,23,2,1,0,Delivered
ORD106094,CUST11655,119,tier2,Haryana,Accessories,"Rs 1,156",27,COD,,Complete,4,2,0,0,Returned
ORD101598,CUST12048,86,T1,Haryana,Beauty,743,34%,Prepaid,Android App,Complete,13,3,1,1,Delivered
ORD102879,CUST12102,293,TIER-1,Haryana,Electronics,"Rs.14,135",10%,Prepaid,Android App,Partial,22,2,3,1,Delivered
ORD102986,CUST11264,240,T3,Madhya Pradesh,Accessories,"Rs.1,342",72%,COD,iOS App,Complete,21,3,3,0,Delivered
ORD100554,CUST11072,284,tier3,Karnataka,Beauty,Rs.291,16,COD,iOS App,Vague,10,2,6,0,Delivered
ORD102201,CUST11334,142,Tier 1,  Gujarat ,Fashion,766,40%,COD,iOS App,Complete,17,2,0,0,Returned
ORD102643,CUST12149,220,Tier-2,Kerala,Fashion,"INR 1,676",13%,Prepaid,Android App,Complete,19,3,2,2,Delivered
ORD104983,CUST11132,169,T2,Tamil Nadu,Health,"1,586",26,COD,Android App,Partial,10,1,2,1,Returned
ORD102723,CUST11197,317,Tier-2,Assam,Electronics,"2,664",10%,COD,Android App,Complete,2,2,7,2,Delivered
ORD105294,CUST11682,300,T2,GUJARAT,Electronics,"2,953",35%,Prepaid,Android App,Complete,17,1,3,0,Delivered
ORD100267,CUST11329,7,Tier 1,Telangana,Footwear,Rs.711,27,COD,Mobile Web,Complete,22,1,0,0,Returned
ORD101468,CUST12038,246,Tier 3,punjab,Fashion,596,14,COD,Desktop,Vague,19,1,1,1,Returned
ORD100981,CUST12522,328,T2,Karnataka,Beauty,Rs 945,26,COD,Android App,Complete,0,2,1,1,Returned
ORD103477,CUST10130,9,T2,Andhra Pradesh,Electronics,"Rs.10,338",33,COD,Android App,Partial,16,1,0,0,Returned
ORD100191,CUST11059,215,Tier 1,Haryana,Beauty,Rs 745,20,COD,Android App,,19,1,0,0,Delivered
ORD102675,CUST12574,154,tier2,Madhya Pradesh,Fashion,"1,702",12%,COD,Android App,Vague,14,1,0,0,Delivered
ORD103330,CUST11116,41,tier2,West Bengal,Electronics,"11,469",49,Prepaid,iOS App,Complete,2,3,0,0,Delivered
ORD106186,CUST11107,132,Tier-3,andhra pradesh,Fashion,944,0,COD,Android App,Partial,4,1,1,1,Delivered
ORD101555,CUST11686,65,Tier 1,Punjab,Home & Kitchen,"3,436",47,COD,Mobile Web,Partial,22,1,0,0,Returned
ORD102837,CUST12178,116,Tier 2,ASSAM,Beauty,"Rs.1,335",17,Prepaid,Android App,Complete,6,2,3,0,Delivered
ORD107016,CUST12282,78,TIER-2,KARNATAKA,Beauty,"1,430",33%,Prepaid,Android App,Partial,4,1,1,0,Delivered
ORD102979,CUST12475,113,T1,West Bengal,Electronics,"Rs 2,772",34%,COD,Mobile Web,Complete,22,2,0,0,Returned
ORD102288,CUST10476,110,tier1,Punjab,Electronics,"INR 13,343",15,COD,,Complete,19,2,0,0,Delivered
ORD100734,CUST11956,181,tier2,Maharashtra,Home & Kitchen,"3,994",23,COD,Android App,Partial,15,2,1,0,Delivered
ORD106347,CUST10919,28,tier3,  Andhra Pradesh ,Accessories,"Rs.1,272",26,COD,Desktop,Complete,23,1,1,0,Delivered
ORD101643,CUST12573,4,Tier-1,Kerala,Fashion,849,12%,COD,Android App,Complete,5,1,0,0,Returned
ORD104481,CUST10383,321,tier1,Telangana,Fashion,"Rs.1,375",20%,Prepaid,,Complete,1,1,4,0,Delivered
ORD105044,CUST11749,270,TIER-1,  Jharkhand ,Home & Kitchen,"2,047",25%,COD,,,0,1,1,1,Delivered
ORD104997,CUST11443,330,T1,Haryana,Home & Kitchen,"Rs 1,314",20,COD,Desktop,Partial,23,3,2,0,Delivered
ORD104438,CUST10676,13,Tier 1,Uttar Pradesh,Beauty,"Rs 1,361",19%,COD,Mobile Web,Complete,23,1,0,0,Delivered
ORD101618,CUST11183,138,tier3,Punjab,Fashion,"INR 2,352",18,COD,Android App,Complete,7,1,1,1,Returned
ORD100358,CUST11786,297,Tier-3,Delhi,Electronics,"Rs.7,261",46%,Prepaid,Android App,Partial,2,2,2,0,Delivered
ORD106512,CUST12389,289,Tier 1,Haryana,Beauty,"Rs 1,262",5,Prepaid,Android App,Partial,18,3,2,0,Delivered
ORD104115,CUST11774,358,Tier-1,MAHARASHTRA,Home & Kitchen,"4,380",16,Prepaid,Desktop,Complete,21,1,1,0,Delivered
ORD104138,CUST10557,111,Tier 2,Telangana,Beauty,"Rs 1,188",31%,COD,,Partial,6,1,1,0,Delivered
ORD104377,CUST10047,317,Tier-2,Andhra Pradesh,Home & Kitchen,973,12%,COD,Android App,Partial,23,2,1,1,Delivered
ORD100743,CUST11732,204,Tier-1,Maharashtra,Accessories,690,35%,Prepaid,,Complete,17,3,1,0,Delivered
ORD104860,CUST10292,218,Tier 1,Delhi,Fashion,Rs 756,24%,COD,Android App,Complete,1,1,3,0,Delivered
ORD107023,CUST12139,40,Tier-3,Telangana,Health,476,37%,COD,Android App,Partial,15,1,0,0,Delivered
ORD103955,CUST11325,74,T3,karnataka,Home & Kitchen,"Rs.4,378",21%,COD,Mobile Web,Complete,17,1,1,0,Delivered
ORD104938,CUST11611,85,TIER-2,haryana,Electronics,"10,949",7%,Prepaid,Desktop,Partial,4,2,0,0,Delivered
ORD104172,CUST12294,309,Tier-2,  Telangana ,Fashion,536,25,COD,Android App,Complete,5,2,2,0,Delivered
ORD102293,CUST12499,351,T2,Jharkhand,Footwear,"1,799",30,Prepaid,Android App,Complete,1,3,3,0,Delivered
ORD102084,CUST10402,263,tier1,Madhya Pradesh,Fashion,"INR 1,718",30,Prepaid,Desktop,Vague,13,1,4,0,Delivered
ORD103221,CUST10158,304,Tier-2,Andhra Pradesh,Beauty,737,8,Prepaid,Android App,,21,2,2,0,Delivered
ORD101962,CUST11839,56,TIER-1,Delhi,Electronics,"Rs 7,631",19,Prepaid,Android App,Complete,17,2,0,0,Delivered
ORD105621,CUST12370,207,TIER-2,rajasthan,Fashion,"Rs 2,222",5,Prepaid,Desktop,Partial,9,1,3,0,Delivered
ORD100492,CUST10856,357,T3,Gujarat,Electronics,"3,457",18%,COD,Android App,Complete,11,1,2,2,Delivered
ORD101010,CUST11247,181,Tier 2,Uttar Pradesh,Fashion,909,24%,COD,iOS App,Complete,7,1,0,0,Delivered
ORD101103,CUST10974,328,T3,Madhya Pradesh,Electronics,"Rs 5,966",37,COD,Mobile Web,Partial,19,1,1,0,Returned
ORD100444,CUST10432,179,Tier-3,Tamil Nadu,Footwear,"Rs 3,463",0%,Prepaid,Mobile Web,Partial,20,2,0,0,Delivered
ORD106262,CUST10274,263,T1,PUNJAB,Home & Kitchen,"INR 1,029",24%,Prepaid,Android App,Complete,22,2,4,1,Delivered
ORD105874,CUST12003,128,tier2,Maharashtra,Accessories,"Rs 1,317",43%,COD,Android App,Partial,5,3,0,0,Delivered
ORD105626,CUST12057,82,Tier-2,Maharashtra,Home & Kitchen,690,29%,COD,Android App,Vague,10,2,1,0,Delivered
ORD105124,CUST10614,11,TIER-3,Kerala,Electronics,"Rs 12,907",22%,Prepaid,,Complete,21,1,0,0,Delivered
ORD103251,CUST11233,279,TIER-2,Telangana,Fashion,"INR 2,497",0%,Prepaid,iOS App,Vague,19,3,0,0,Delivered
ORD102830,CUST12049,271,TIER-1,Jharkhand,Fashion,"2,893",21%,COD,Android App,Partial,19,2,2,0,Delivered
ORD101273,CUST10378,240,Tier 3,Bihar,Footwear,"2,334",32,COD,Android App,Complete,15,1,1,1,Delivered
ORD106131,CUST12260,310,Tier 1,West Bengal,Accessories,"Rs.1,539",8%,COD,Mobile Web,Complete,15,3,1,0,Delivered
ORD104670,CUST10521,364,Tier 3,  Haryana ,Fashion,"1,359",8%,COD,Android App,Partial,19,1,5,1,Delivered
ORD102320,CUST11234,31,TIER-3,Tamil Nadu,Electronics,"12,219",0,COD,Android App,Vague,7,3,0,0,Delivered
ORD101314,CUST11167,258,tier1,Karnataka,Beauty,INR 390,10,COD,Android App,Complete,14,1,1,0,Delivered
ORD106803,CUST11429,21,tier2,Odisha,Home & Kitchen,"2,941",2%,COD,Android App,Complete,8,1,0,0,Returned
ORD101032,CUST10062,97,T2,Bihar,Accessories,"Rs 1,334",18,COD,iOS App,Complete,16,2,0,0,Delivered
ORD103950,CUST11242,272,Tier 3,Tamil Nadu,Footwear,939,20%,COD,Android App,Vague,1,3,4,1,Returned
ORD103650,CUST11991,324,tier1,gujarat,Beauty,Rs.316,17%,Prepaid,Android App,Complete,14,1,1,0,Delivered
ORD105127,CUST10342,157,T1,Andhra Pradesh,Fashion,687,46%,COD,Desktop,Complete,8,2,1,0,Delivered
ORD101205,CUST11536,118,T1,Tamil Nadu,Fashion,"INR 2,365",24,COD,Mobile Web,Complete,23,2,2,0,Delivered
ORD106756,CUST11439,2,tier1,Punjab,Footwear,"Rs 1,009",30,COD,Mobile Web,Complete,17,2,0,0,Delivered
ORD102637,CUST10686,54,tier1,Assam,Footwear,"Rs.2,823",20%,COD,Desktop,,6,3,0,0,Returned
ORD107196,CUST11858,290,T1,Rajasthan,Home & Kitchen,"3,043",31%,COD,Android App,Complete,3,1,4,0,Delivered
ORD104194,CUST10509,70,tier3,Karnataka,Electronics,"2,900",0,COD,Android App,Complete,13,1,1,0,Delivered
ORD106256,CUST12361,122,T2,maharashtra,Footwear,"INR 2,920",38%,Prepaid,Desktop,,23,1,2,1,Delivered
ORD102294,CUST10317,207,Tier 2,Jharkhand,Fashion,715,34,Prepaid,Android App,Complete,23,1,1,0,Delivered
ORD106357,CUST11249,224,TIER-1,Telangana,Home & Kitchen,"3,335",23%,Prepaid,iOS App,Complete,9,1,2,0,Delivered
ORD102729,CUST11667,136,tier1,Jharkhand,Footwear,"Rs 1,377",56%,COD,Desktop,Complete,3,1,1,0,Delivered
ORD105714,CUST10095,170,T1,Madhya Pradesh,Fashion,"1,987",29,COD,Desktop,Complete,13,1,2,0,Delivered
ORD106618,CUST10213,294,TIER-1,delhi,Footwear,"2,797",33%,COD,Android App,Partial,16,1,1,0,Delivered
ORD101376,CUST12243,319,T2,Kerala,Electronics,"Rs 2,257",25,COD,Android App,Complete,22,3,3,3,Delivered
ORD100724,CUST12450,54,Tier-1,Jharkhand,Health,"Rs.2,073",29,COD,Android App,Complete,10,1,1,0,Delivered
ORD100893,CUST10383,87,T1,telangana,Health,"Rs.1,044",17%,Prepaid,Desktop,Complete,1,3,0,0,Delivered
ORD105313,CUST12279,93,TIER-2,Jharkhand,Accessories,"Rs.1,035",25,COD,Desktop,Partial,14,1,1,0,Delivered
ORD107065,CUST10480,167,TIER-2,  Delhi ,Health,INR 667,42,COD,Android App,Complete,3,2,1,0,Delivered
ORD107092,CUST10779,227,Tier 3,Madhya Pradesh,Electronics,"9,975",46,COD,Mobile Web,,14,1,0,0,Returned
ORD102199,CUST10127,4,Tier 2,Uttar Pradesh,Footwear,"Rs 1,369",21%,COD,Android App,Complete,7,2,0,0,Delivered
ORD106455,CUST12269,37,Tier 2,Uttar Pradesh,Electronics,"4,496",21,COD,Android App,Complete,4,1,1,1,Delivered
ORD103967,CUST11088,308,TIER-1,Maharashtra,Home & Kitchen,423,22,Prepaid,Android App,Complete,15,2,5,2,Delivered
ORD105960,CUST12043,267,T1,Rajasthan,Home & Kitchen,"Rs.3,706",9,Prepaid,Desktop,Complete,1,2,2,0,Delivered
ORD102221,CUST12017,299,TIER-1,Rajasthan,Fashion,"2,482",4%,COD,Desktop,Complete,16,1,4,0,Delivered
ORD106613,CUST11756,146,T1,West Bengal,Home & Kitchen,"2,798",38,Prepaid,Android App,Partial,23,3,1,0,Delivered
ORD106703,CUST12456,126,TIER-2,TAMIL NADU,Fashion,"2,064",19,COD,iOS App,Complete,5,1,0,0,Returned
ORD101104,CUST11113,274,tier1,Maharashtra,Fashion,Rs 813,32,COD,Android App,Partial,3,3,1,0,Delivered
ORD103445,CUST10768,253,T2,Andhra Pradesh,Footwear,"1,941",11%,COD,Android App,Complete,9,1,0,0,Returned
ORD100583,CUST10677,287,TIER-1,Gujarat,Accessories,"1,187",16,COD,iOS App,Complete,0,2,3,1,Returned
ORD106943,CUST11714,238,TIER-3,  Assam ,Home & Kitchen,682,21%,COD,Desktop,Complete,21,1,2,2,Returned
ORD106375,CUST12237,73,T1,MAHARASHTRA,Accessories,"1,369",6,COD,Mobile Web,Partial,18,2,0,0,Delivered
ORD103456,CUST10981,94,Tier-3,gujarat,Home & Kitchen,"1,673",14%,Prepaid,Android App,Partial,2,1,0,0,Delivered
ORD105888,CUST11016,361,Tier-2,bihar,Fashion,"1,366",18%,Prepaid,Android App,Complete,21,2,4,1,Delivered
ORD104499,CUST10328,103,tier1,Odisha,Electronics,"14,196",26,COD,Mobile Web,Complete,11,2,2,0,Delivered
ORD101690,CUST11712,254,Tier-3,Assam,Electronics,"12,282",24,COD,Android App,Partial,11,1,3,0,Returned
ORD100442,CUST10492,345,TIER-1,Uttar Pradesh,Beauty,Rs 348,49,COD,Android App,Complete,22,2,3,0,Returned
ORD104586,CUST10574,324,tier2,Telangana,Fashion,"INR 1,340",57,Prepaid,Desktop,Partial,7,2,3,0,Delivered
ORD104673,CUST10250,259,Tier-1,Haryana,Beauty,"1,421",22,COD,Android App,Complete,19,2,6,0,Delivered
ORD100577,CUST11519,42,T2,Jharkhand,Electronics,"14,008",18%,COD,Android App,Complete,10,2,0,0,Returned
ORD101906,CUST11034,109,Tier 3,west bengal,Home & Kitchen,"3,608",20,Prepaid,Desktop,Complete,1,3,2,0,Delivered
ORD106013,CUST10871,261,Tier 1,Madhya Pradesh,Health,896,27,COD,iOS App,Vague,19,1,1,1,Returned
ORD106163,CUST10929,137,tier3,Haryana,Footwear,INR 946,12%,COD,Android App,Complete,11,3,2,0,Delivered
ORD106925,CUST11454,274,Tier-2,Madhya Pradesh,Footwear,"Rs 1,343",15,COD,Mobile Web,Partial,19,1,1,1,Delivered
ORD103656,CUST10075,287,Tier 1,Madhya Pradesh,Electronics,"6,191",31,Prepaid,Android App,Vague,0,2,1,0,Delivered
ORD100274,CUST10960,196,TIER-2,Karnataka,Fashion,"Rs 2,299",42%,Prepaid,Android App,,1,2,0,0,Delivered
ORD102595,CUST10596,280,Tier-1,WEST BENGAL,Home & Kitchen,"2,477",27%,Prepaid,Android App,Complete,13,1,2,0,Delivered
ORD103290,CUST10470,326,TIER-1,Telangana,Fashion,935,7%,Prepaid,iOS App,Complete,14,1,8,2,Delivered
ORD106908,CUST11020,112,T1,Jharkhand,Home & Kitchen,"Rs.4,697",8,Prepaid,,Complete,3,1,0,0,Delivered
ORD103546,CUST12259,287,T1,Uttar Pradesh,Accessories,991,34,Prepaid,Android App,Complete,4,2,2,0,Delivered
ORD106156,CUST12348,300,tier1,Bihar,Electronics,"Rs 4,960",20,COD,Android App,Partial,7,1,0,0,Delivered
ORD105317,CUST10489,230,Tier 1,  Haryana ,Electronics,"14,322",25,Prepaid,Android App,Complete,1,1,1,1,Delivered
ORD103237,CUST11284,282,Tier-3,Bihar,Footwear,"Rs 2,143",55,COD,Android App,Complete,16,3,3,2,Returned
ORD100791,CUST12194,239,tier3,Jharkhand,Accessories,"1,480",27%,COD,Android App,Complete,6,2,0,0,Returned
ORD106266,CUST10176,224,T2,telangana,Beauty,"1,034",32,COD,iOS App,Complete,6,3,3,1,Delivered
ORD102581,CUST11528,49,Tier-1,Uttar Pradesh,Beauty,INR 297,23%,Prepaid,Android App,Partial,22,2,0,0,Delivered
ORD100732,CUST10449,11,Tier-1,Gujarat,Beauty,522,33,COD,Desktop,,12,3,1,0,Returned
ORD100284,CUST12417,310,Tier-1,Telangana,Footwear,"3,475",10%,Prepaid,Android App,Partial,18,1,3,1,Delivered
ORD106178,CUST11818,159,TIER-1,UTTAR PRADESH,Electronics,"Rs 8,085",21%,COD,Mobile Web,Vague,20,1,2,0,Delivered
ORD102514,CUST11029,154,Tier 1,Bihar,Beauty,401,3%,Prepaid,Android App,Complete,8,1,3,0,Delivered
ORD106721,CUST10120,45,TIER-3,GUJARAT,Footwear,"Rs 2,789",23,COD,Desktop,Complete,14,1,0,0,Delivered
ORD100830,CUST11102,123,Tier 3,Punjab,Footwear,"3,234",19%,COD,Mobile Web,Complete,7,1,2,0,Delivered
ORD102719,CUST10237,343,Tier 3,  Bihar ,Health,"INR 1,904",52%,COD,Android App,Vague,14,1,6,0,Delivered
ORD105206,CUST12202,199,Tier 1,Gujarat,Electronics,"Rs.4,860",29%,COD,Mobile Web,Complete,9,1,0,0,Delivered
ORD100557,CUST10864,301,tier1,Telangana,Home & Kitchen,"INR 3,157",38%,Prepaid,Desktop,Complete,13,1,0,0,Delivered
ORD106975,CUST11888,277,T2,Gujarat,Fashion,"1,975",0%,Prepaid,iOS App,Complete,6,1,3,0,Delivered
ORD101177,CUST11359,136,TIER-1,WEST BENGAL,Beauty,711,14%,Prepaid,iOS App,Vague,9,2,1,1,Returned
ORD101951,CUST10782,90,tier2,Gujarat,Fashion,"2,731",30%,Prepaid,Android App,Partial,14,2,0,0,Delivered
ORD102826,CUST10006,217,Tier-2,Rajasthan,Fashion,785,14%,Prepaid,,Partial,10,1,0,0,Delivered
ORD106981,CUST11364,36,Tier-1,Punjab,Electronics,"INR 8,176",35%,COD,Mobile Web,Complete,17,1,1,0,Delivered
ORD107113,CUST12041,329,Tier 2,KERALA,Accessories,793,0%,Prepaid,Android App,Complete,6,1,1,1,Delivered
ORD102192,CUST11945,182,Tier-1,Bihar,Home & Kitchen,"INR 4,827",27%,Prepaid,iOS App,Complete,8,3,1,0,Delivered
ORD106937,CUST10720,272,Tier-1,Bihar,Accessories,"1,666",5,Prepaid,,Complete,1,2,2,1,Delivered
ORD107077,CUST11880,353,T3,rajasthan,Home & Kitchen,"3,253",20%,Prepaid,Android App,Partial,23,1,3,3,Delivered
ORD105475,CUST10785,264,tier2,TELANGANA,Electronics,"13,349",20%,COD,Android App,Complete,6,1,2,1,Delivered
ORD104057,CUST10573,256,tier2,Maharashtra,Electronics,"Rs 4,033",6,COD,Android App,Partial,22,2,1,1,Returned
ORD103023,CUST10089,16,Tier 2,Gujarat,Home & Kitchen,"INR 4,992",40,COD,Android App,Partial,9,1,0,0,Delivered
ORD105726,CUST11356,249,Tier 1,Bihar,Accessories,"Rs 1,648",11,Prepaid,Android App,Vague,8,2,5,0,Delivered
ORD102394,CUST11608,25,Tier-3,Kerala,Home & Kitchen,542,37,COD,Android App,Complete,15,2,0,0,Delivered
ORD106108,CUST11264,279,Tier 3,Madhya Pradesh,Beauty,815,16%,Prepaid,Mobile Web,Vague,5,2,5,0,Returned
ORD103653,CUST12447,209,TIER-1,Tamil Nadu,Home & Kitchen,"3,578",49,Prepaid,iOS App,Complete,5,2,0,0,Delivered
